-4.99	125.5063734
-4.98	124.1141816
-4.97	122.7364373
-4.96	121.3729958
-4.95	120.0237139
-4.94	118.6884495
-4.93	117.3670623
-4.92	116.0594131
-4.91	114.7653644
-4.9	113.4847796
-4.89	112.217524
-4.88	110.9634638
-4.87	109.7224668
-4.86	108.4944021
-4.85	107.2791398
-4.84	106.0765517
-4.83	104.8865106
-4.82	103.7088907
-4.81	102.5435675
-4.8	101.3904175
-4.79	100.2493186
-4.78	99.12015
-4.77	98.00279191
-4.76	96.89712585
-4.75	95.80303448
-4.74	94.72040164
-4.73	93.6491123
-4.72	92.58905262
-4.71	91.54010986
-4.7	90.50217241
-4.69	89.47512977
-4.68	88.45887253
-4.67	87.45329239
-4.66	86.45828212
-4.65	85.47373554
-4.64	84.49954754
-4.63	83.53561407
-4.62	82.58183209
-4.61	81.6380996
-4.6	80.7043156
-4.59	79.78038012
-4.58	78.86619417
-4.57	77.96165974
-4.56	77.06667979
-4.55	76.18115828
-4.54	75.30500008
-4.53	74.43811105
-4.52	73.58039794
-4.51	72.73176848
-4.5	71.89213127
-4.49	71.06139585
-4.48	70.23947264
-4.47	69.42627298
-4.46	68.62170906
-4.45	67.82569397
-4.44	67.03814164
-4.43	66.25896688
-4.42	65.48808533
-4.41	64.72541347
-4.4	63.97086864
-4.39	63.22436895
-4.38	62.48583338
-4.37	61.75518167
-4.36	61.03233439
-4.35	60.3172129
-4.34	59.60973931
-4.33	58.90983654
-4.32	58.21742827
-4.31	57.53243891
-4.3	56.85479367
-4.29	56.18441847
-4.28	55.52123998
-4.27	54.86518559
-4.26	54.21618343
-4.25	53.57416232
-4.24	52.93905181
-4.23	52.31078215
-4.22	51.68928427
-4.21	51.07448979
-4.2	50.46633102
-4.19	49.86474094
-4.18	49.26965319
-4.17	48.68100209
-4.16	48.09872258
-4.15	47.52275028
-4.14	46.95302143
-4.13	46.38947291
-4.12	45.83204224
-4.11	45.28066755
-4.1	44.73528758
-4.09	44.19584168
-4.08	43.66226983
-4.07	43.13451257
-4.06	42.61251106
-4.05	42.09620703
-4.04	41.58554279
-4.03	41.08046123
-4.02	40.58090581
-4.01	40.08682055
-4	39.59815002
-3.99	39.11483935
-3.98	38.63683421
-3.97	38.16408082
-3.96	37.69652593
-3.95	37.23411682
-3.94	36.77680128
-3.93	36.32452765
-3.92	35.87724476
-3.91	35.43490196
-3.9	34.99744909
-3.89	34.56483651
-3.88	34.13701506
-3.87	33.71393607
-3.86	33.29555135
-3.85	32.88181322
-3.84	32.47267443
-3.83	32.06808822
-3.82	31.66800831
-3.81	31.27238885
-3.8	30.88118448
-3.79	30.49435026
-3.78	30.11184172
-3.77	29.73361482
-3.76	29.35962597
-3.75	28.98983199
-3.74	28.62419015
-3.73	28.26265815
-3.72	27.9051941
-3.71	27.55175651
-3.7	27.20230435
-3.69	26.85679695
-3.68	26.51519406
-3.67	26.17745585
-3.66	25.84354286
-3.65	25.51341604
-3.64	25.18703671
-3.63	24.86436661
-3.62	24.54536781
-3.61	24.2300028
-3.6	23.91823443
-3.59	23.61002592
-3.58	23.30534084
-3.57	23.00414314
-3.56	22.70639713
-3.55	22.41206748
-3.54	22.12111918
-3.53	21.8335176
-3.52	21.54922845
-3.51	21.26821777
-3.5	20.99045195
-3.49	20.7158977
-3.48	20.44452207
-3.47	20.17629244
-3.46	19.91117651
-3.45	19.6491423
-3.44	19.39015816
-3.43	19.13419274
-3.42	18.88121501
-3.41	18.63119425
-3.4	18.38410004
-3.39	18.13990226
-3.38	17.89857111
-3.37	17.66007705
-3.36	17.42439087
-3.35	17.19148364
-3.34	16.9613267
-3.33	16.7338917
-3.32	16.50915055
-3.31	16.28707546
-3.3	16.06763891
-3.29	15.85081365
-3.28	15.63657269
-3.27	15.42488934
-3.26	15.21573714
-3.25	15.00908991
-3.24	14.80492174
-3.23	14.60320696
-3.22	14.40392017
-3.21	14.20703622
-3.2	14.01253019
-3.19	13.82037744
-3.18	13.63055355
-3.17	13.44303435
-3.16	13.25779592
-3.15	13.07481457
-3.14	12.89406685
-3.13	12.71552954
-3.12	12.53917964
-3.11	12.36499439
-3.1	12.19295128
-3.09	12.02302797
-3.08	11.85520239
-3.07	11.68945267
-3.06	11.52575716
-3.05	11.36409442
-3.04	11.20444323
-3.03	11.04678258
-3.02	10.89109168
-3.01	10.73734992
-3	10.58553692
-2.99	10.43563249
-2.98	10.28761664
-2.97	10.14146959
-2.96	9.997171751
-2.95	9.854703724
-2.94	9.714046308
-2.93	9.575180492
-2.92	9.438087455
-2.91	9.302748563
