3.01	1.053333333
3.02	1.106334441
3.03	1.159007723
3.04	1.211357507
3.05	1.263388049
3.06	1.315103538
3.07	1.36650809
3.08	1.417605757
3.09	1.468400525
3.1	1.518896314
3.11	1.569096983
3.12	1.619006327
3.13	1.668628081
3.14	1.717965921
3.15	1.767023463
3.16	1.815804267
3.17	1.864311834
3.18	1.912549615
3.19	1.960521001
3.2	2.008229333
3.21	2.0556779
3.22	2.102869938
3.23	2.149808634
3.24	2.196497125
3.25	2.242938501
3.26	2.289135802
3.27	2.335092025
3.28	2.380810116
3.29	2.426292981
3.3	2.47154348
3.31	2.516564428
3.32	2.561358601
3.33	2.60592873
3.34	2.650277506
3.35	2.694407581
3.36	2.738321566
3.37	2.782022033
3.38	2.825511516
3.39	2.868792513
3.4	2.911867484
3.41	2.954738851
3.42	2.997409005
3.43	3.039880297
3.44	3.082155047
3.45	3.124235541
3.46	3.166124031
3.47	3.207822736
3.48	3.249333844
3.49	3.290659512
3.5	3.331801864
3.51	3.372762996
3.52	3.413544974
3.53	3.454149832
3.54	3.494579578
3.55	3.53483619
3.56	3.57492162
3.57	3.614837791
3.58	3.654586599
3.59	3.694169914
3.6	3.73358958
3.61	3.772847416
3.62	3.811945214
3.63	3.850884743
3.64	3.889667747
3.65	3.928295946
3.66	3.966771037
3.67	4.005094693
3.68	4.043268564
3.69	4.081294278
3.7	4.119173442
3.71	4.156907639
3.72	4.194498434
3.73	4.231947367
3.74	4.26925596
3.75	4.306425714
3.76	4.343458111
3.77	4.38035461
3.78	4.417116654
3.79	4.453745667
3.8	4.490243051
3.81	4.526610193
3.82	4.56284846
3.83	4.598959201
3.84	4.634943748
3.85	4.670803416
3.86	4.706539502
3.87	4.742153287
3.88	4.777646035
3.89	4.813018994
3.9	4.848273395
3.91	4.883410454
3.92	4.918431373
3.93	4.953337335
3.94	4.988129511
3.95	5.022809057
3.96	5.057377112
3.97	5.091834804
3.98	5.126183243
3.99	5.160423528
4	5.194556744
4.01	5.22858396
4.02	5.262506234
4.03	5.296324611
4.04	5.330040122
4.05	5.363653785
4.06	5.397166606
4.07	5.430579578
4.08	5.463893683
4.09	5.497109891
4.1	5.530229158
4.11	5.56325243
4.12	5.596180642
4.13	5.629014717
4.14	5.661755565
4.15	5.694404089
4.16	5.726961178
4.17	5.759427711
4.18	5.791804556
4.19	5.824092573
4.2	5.856292608
4.21	5.888405501
4.22	5.920432078
4.23	5.952373158
4.24	5.98422955
4.25	6.016002052
4.26	6.047691454
4.27	6.079298536
4.28	6.11082407
4.29	6.142268817
4.3	6.173633532
4.31	6.204918957
4.32	6.23612583
4.33	6.267254877
4.34	6.298306817
4.35	6.329282362
4.36	6.360182213
4.37	6.391007065
4.38	6.421757605
4.39	6.452434511
4.4	6.483038454
4.41	6.513570097
4.42	6.544030097
4.43	6.574419101
4.44	6.604737751
4.45	6.63498668
4.46	6.665166515
4.47	6.695277876
4.48	6.725321375
4.49	6.755297619
4.5	6.785207206
4.51	6.81505073
4.52	6.844828776
4.53	6.874541923
4.54	6.904190744
4.55	6.933775807
4.56	6.963297671
4.57	6.992756892
4.58	7.022154017
4.59	7.051489589
4.6	7.080764145
4.61	7.109978214
4.62	7.139132321
4.63	7.168226986
4.64	7.197262723
4.65	7.226240039
4.66	7.255159436
4.67	7.284021413
4.68	7.312826461
4.69	7.341575065
4.7	7.370267709
4.71	7.398904868
4.72	7.427487013
4.73	7.45601461
4.74	7.484488121
4.75	7.512908003
4.76	7.541274706
4.77	7.569588678
4.78	7.59785036
4.79	7.626060191
4.8	7.654218604
4.81	7.682326026
4.82	7.710382883
4.83	7.738389593
4.84	7.766346572
4.85	7.794254231
4.86	7.822112976
4.87	7.849923211
4.88	7.877685333
4.89	7.905399737
4.9	7.933066814
4.91	7.96068695
4.92	7.988260526
4.93	8.015787922
4.94	8.043269513
4.95	8.070705669
4.96	8.098096757
4.97	8.125443141
4.98	8.152745181
4.99	8.180003232
5	8.207217648
5.01	8.234388778
5.02	8.261516966
5.03	8.288602556
5.04	8.315645886
5.05	8.342647291
5.06	8.369607104
5.07	8.396525653
5.08	8.423403263
5.09	8.450240258
5.1	8.477036957
5.11	8.503793675
5.12	8.530510725
5.13	8.557188417
5.14	8.583827059
5.15	8.610426954
5.16	8.636988402
5.17	8.663511703
5.18	8.689997151
5.19	8.716445039
5.2	8.742855655
5.21	8.769229287
5.22	8.795566219
5.23	8.821866731
5.24	8.848131103
5.25	8.874359611
5.26	8.900552526
5.27	8.926710121
5.28	8.952832664
5.29	8.978920419
5.3	9.00497365
5.31	9.030992617
5.32	9.056977579
5.33	9.082928791
5.34	9.108846507
5.35	9.134730977
5.36	9.16058245
5.37	9.186401172
5.38	9.212187387
5.39	9.237941337
5.4	9.263663262
5.41	9.289353398
5.42	9.315011981
5.43	9.340639243
5.44	9.366235415
5.45	9.391800726
5.46	9.417335402
5.47	9.442839668
5.48	9.468313746
5.49	9.493757856
5.5	9.519172218
5.51	9.544557046
5.52	9.569912556
5.53	9.595238959
5.54	9.620536468
5.55	9.645805289
5.56	9.67104563
5.57	9.696257697
5.58	9.72144169
5.59	9.746597813
5.6	9.771726265
5.61	9.796827243
5.62	9.821900942
5.63	9.846947558
5.64	9.871967283
5.65	9.896960306
5.66	9.921926819
5.67	9.946867006
5.68	9.971781056
5.69	9.996669151
5.7	10.02153147
5.71	10.04636821
5.72	10.07117952
5.73	10.09596561
5.74	10.12072664
5.75	10.14546278
5.76	10.17017422
5.77	10.19486111
5.78	10.21952364
5.79	10.24416196
5.8	10.26877626
5.81	10.29336668
5.82	10.31793341
5.83	10.34247659
5.84	10.3669964
5.85	10.39149299
5.86	10.41596651
5.87	10.44041714
5.88	10.46484502
5.89	10.48925031
5.9	10.51363316
5.91	10.53799373
5.92	10.56233216
5.93	10.5866486
5.94	10.61094321
5.95	10.63521613
5.96	10.6594675
5.97	10.68369748
5.98	10.7079062
5.99	10.7320938
6	10.75626043
6.01	10.78040623
6.02	10.80453134
6.03	10.82863588
6.04	10.85272001
6.05	10.87678385
6.06	10.90082754
6.07	10.92485121
6.08	10.948855
6.09	10.97283903
