-5.05	134.1711751
-5	126.913122
-4.95	120.023679
-4.9	113.4847468
-4.85	107.2791089
-4.8	101.3903884
-4.75	95.8030071
-4.7	90.50214664
-4.65	85.47371128
-4.6	80.70429278
-4.55	76.1811368
-4.5	71.89211106
-4.45	67.82567497
-4.4	63.97085076
-4.35	60.31719609
-4.3	56.85477787
-4.25	53.57414746
-4.2	50.46631705
-4.15	47.52273715
-4.1	44.73527524
-4.05	42.09619543
-4	39.59813912
-3.95	37.23410659
-3.9	34.99743948
-3.85	32.88180419
-3.8	30.88117601
-3.75	28.98982403
-3.7	27.20229688
-3.65	25.51340903
-3.6	23.91822786
-3.55	22.41206131
-3.5	20.99044617
-3.45	19.64913688
-3.4	18.38409496
-3.35	17.19147887
-3.3	16.06763445
-3.25	15.00908573
-3.2	14.01252628
-3.15	13.07481091
-3.1	12.19294784
-3.05	11.36409121
-3	10.58553391
-2.95	9.854700912
-2.9	9.169142736
-2.85	8.526529379
-2.8	7.924644471
-2.75	7.361379735
-2.7	6.834729718
-2.65	6.342786772
-2.6	5.883736286
-2.55	5.455852151
-2.5	5.057492439
-2.45	4.687095301
-2.4	4.343175059
-2.35	4.024318494
-2.3	3.729181309
-2.25	3.45648477
-2.2	3.205012507
-2.15	2.973607475
-2.1	2.761169056
-2.05	2.566650311
-2	2.389055361
-1.95	2.227436896
-1.9	2.080893808
-1.85	1.948568935
-1.8	1.82964692
-1.75	1.723352173
-1.7	1.628946927
-1.65	1.545729398
-1.6	1.473032028
-1.55	1.410219818
-1.5	1.356688734
-1.45	1.311864206
-1.4	1.275199683
-1.35	1.246175271
-1.3	1.224296429
-1.25	1.209092739
-1.2	1.200116724
-1.15	1.196942728
-1.1	1.199165859
-1.05	1.206400968
-1	1.218281693
-0.95	1.234459537
-0.9	1.254603001
-0.85	1.278396753
-0.8	1.30554084
-0.75	1.335749937
-0.7	1.368752637
-0.65	1.404290767
-0.6	1.442118746
-0.55	1.48200297
-0.5	1.52372123
-0.45	1.56706215
-0.4	1.611824668
-0.35	1.657817524
-0.3	1.704858787
-0.25	1.752775401
-0.2	1.801402746
-0.15	1.850584234
-0.1	1.900170913
-0.05	1.950021094
0	2
0	2
0.05	2.049979427
0.1	2.099837423
0.15	2.149457983
0.2	2.198730762
0.25	2.247550794
0.3	2.295818233
0.35	2.343438103
0.4	2.390320061
0.45	2.436378167
0.5	2.481530676
0.55	2.525699828
0.6	2.568811654
0.65	2.610795795
0.7	2.651585323
0.75	2.691116572
0.8	2.729328984
0.85	2.766164952
0.9	2.80156968
0.95	2.835491043
1	2.867879461
1.05	2.898687769
1.1	2.927871104
1.15	2.955386789
1.2	2.981194232
1.25	3.005254816
1.3	3.027531812
1.35	3.04799028
1.4	3.066596983
1.45	3.083320307
1.5	3.098130178
1.55	3.110997992
1.6	3.121896536
1.65	3.130799926
1.7	3.137683541
1.75	3.14252396
1.8	3.145298904
1.85	3.145987182
1.9	3.144568635
1.95	3.141024087
2	3.135335298
2.05	3.127484918
2.1	3.117456442
2.15	3.105234171
2.2	3.090803172
2.25	3.074149237
2.3	3.055258856
2.35	3.034119174
2.4	3.010717965
2.45	2.985043598
2.5	2.95708501
2.55	2.926831677
2.6	2.894273589
2.65	2.859401223
2.7	2.822205523
2.75	2.782677871
2.8	2.740810072
2.85	2.69659433
2.9	2.650023229
2.95	2.601089714
3	2.549787076
3.05	2.496108932
3.1	2.44004921
3.15	2.381602134
3.2	2.320762211
3.25	2.257524215
3.3	2.191883174
3.35	2.12383436
3.4	2.053373276
3.45	1.980495642
3.5	1.905197389
3.55	1.827474645
3.6	1.747323728
3.65	1.664741134
3.7	1.579723531
3.75	1.492267751
3.8	1.402370776
3.85	1.310029741
3.9	1.215241916
3.95	1.118004706
4	1.018315643
4.05	0.9161723785
4.1	0.8115726791
4.15	0.70451442
4.2	0.5949955802
4.25	0.4830142372
4.3	0.3685685622
4.35	0.2516568156
4.4	0.1322773428
4.45	0.01042856979
4.5	-0.1138910007
4.55	-0.240682793
4.6	-0.3699481617
4.65	-0.5016883957
4.7	-0.6359047206
4.75	-0.7725983026
4.8	-0.9117702508
4.85	-1.05342162
4.9	-1.197553415
4.95	-1.344166589
5	-1.493262051
5.05	-1.644840665
