2.001	2.719639139
2.002	2.720998958
2.003	2.722359456
2.004	2.723720634
2.005	2.725082493
2.006	2.726445032
2.007	2.727808253
2.008	2.729172155
2.009	2.730536739
2.01	2.731902005
2.011	2.733267953
2.012	2.734634584
2.013	2.736001899
2.014	2.737369896
2.015	2.738738578
2.016	2.740107944
2.017	2.741477994
2.018	2.742848729
2.019	2.74422015
2.02	2.745592256
2.021	2.746965047
2.022	2.748338525
2.023	2.74971269
2.024	2.751087541
2.025	2.75246308
2.026	2.753839307
2.027	2.755216221
2.028	2.756593823
2.029	2.757972115
2.03	2.759351095
2.031	2.760730764
2.032	2.762111123
2.033	2.763492173
2.034	2.764873912
2.035	2.766256342
2.036	2.767639463
2.037	2.769023276
2.038	2.77040778
2.039	2.771792977
2.04	2.773178866
2.041	2.774565447
2.042	2.775952722
2.043	2.77734069
2.044	2.778729352
2.045	2.780118709
2.046	2.781508759
2.047	2.782899505
2.048	2.784290946
2.049	2.785683082
2.05	2.787075914
2.051	2.788469443
2.052	2.789863668
2.053	2.791258589
2.054	2.792654209
2.055	2.794050526
2.056	2.79544754
2.057	2.796845254
2.058	2.798243665
2.059	2.799642776
2.06	2.801042587
2.061	2.802443097
2.062	2.803844307
2.063	2.805246217
2.064	2.806648829
2.065	2.808052141
2.066	2.809456155
2.067	2.810860871
2.068	2.812266289
2.069	2.813672409
2.07	2.815079232
2.071	2.816486759
2.072	2.817894989
2.073	2.819303923
2.074	2.820713562
2.075	2.822123905
2.076	2.823534953
2.077	2.824946706
2.078	2.826359165
2.079	2.82777233
2.08	2.829186202
2.081	2.83060078
2.082	2.832016065
2.083	2.833432058
2.084	2.834848759
2.085	2.836266168
2.086	2.837684285
2.087	2.839103111
2.088	2.840522647
2.089	2.841942892
2.09	2.843363847
2.091	2.844785512
2.092	2.846207888
2.093	2.847630975
2.094	2.849054774
2.095	2.850479284
2.096	2.851904506
2.097	2.853330441
2.098	2.854757088
2.099	2.856184448
2.1	2.857612522
2.101	2.85904131
2.102	2.860470812
2.103	2.861901029
2.104	2.863331961
2.105	2.864763608
2.106	2.86619597
2.107	2.867629049
2.108	2.869062844
2.109	2.870497355
2.11	2.871932584
2.111	2.87336853
2.112	2.874805194
2.113	2.876242576
2.114	2.877680677
2.115	2.879119496
2.116	2.880559035
2.117	2.881999293
2.118	2.883440271
2.119	2.88488197
2.12	2.886324389
2.121	2.887767529
2.122	2.889211391
2.123	2.890655974
2.124	2.892101279
2.125	2.893547307
2.126	2.894994058
2.127	2.896441532
2.128	2.89788973
2.129	2.899338651
2.13	2.900788297
2.131	2.902238667
2.132	2.903689762
2.133	2.905141583
2.134	2.90659413
2.135	2.908047402
2.136	2.909501401
2.137	2.910956127
2.138	2.91241158
2.139	2.91386776
2.14	2.915324669
2.141	2.916782306
2.142	2.918240671
2.143	2.919699765
2.144	2.921159589
2.145	2.922620142
2.146	2.924081426
2.147	2.92554344
2.148	2.927006185
2.149	2.928469661
2.15	2.929933868
2.151	2.931398808
2.152	2.93286448
2.153	2.934330884
2.154	2.935798021
2.155	2.937265892
2.156	2.938734497
2.157	2.940203836
2.158	2.941673909
2.159	2.943144717
2.16	2.94461626
2.161	2.946088539
2.162	2.947561554
2.163	2.949035305
2.164	2.950509792
2.165	2.951985017
2.166	2.95346098
2.167	2.95493768
2.168	2.956415118
2.169	2.957893295
2.17	2.95937221
2.171	2.960851865
2.172	2.96233226
2.173	2.963813395
2.174	2.96529527
2.175	2.966777885
2.176	2.968261242
2.177	2.96974534
2.178	2.971230181
2.179	2.972715763
2.18	2.974202088
2.181	2.975689156
2.182	2.977176968
2.183	2.978665523
2.184	2.980154822
2.185	2.981644865
2.186	2.983135654
2.187	2.984627188
2.188	2.986119467
2.189	2.987612492
2.19	2.989106264
2.191	2.990600782
2.192	2.992096047
2.193	2.99359206
2.194	2.995088821
2.195	2.996586329
2.196	2.998084587
2.197	2.999583593
2.198	3.001083348
2.199	3.002583854
2.2	3.004085109
2.201	3.005587115
2.202	3.007089871
2.203	3.008593379
2.204	3.010097639
2.205	3.01160265
2.206	3.013108413
2.207	3.01461493
2.208	3.016122199
2.209	3.017630222
2.21	3.019138999
2.211	3.020648529
2.212	3.022158815
2.213	3.023669855
2.214	3.025181651
2.215	3.026694202
2.216	3.02820751
2.217	3.029721574
2.218	3.031236394
2.219	3.032751972
2.22	3.034268308
2.221	3.035785402
2.222	3.037303253
2.223	3.038821864
2.224	3.040341234
2.225	3.041861363
2.226	3.043382252
2.227	3.044903902
2.228	3.046426312
2.229	3.047949483
2.23	3.049473415
2.231	3.050998109
2.232	3.052523566
2.233	3.054049785
2.234	3.055576767
2.235	3.057104512
2.236	3.05863302
2.237	3.060162293
2.238	3.061692331
2.239	3.063223133
2.24	3.0647547
2.241	3.066287033
2.242	3.067820132
2.243	3.069353997
2.244	3.070888629
2.245	3.072424028
2.246	3.073960195
2.247	3.075497129
2.248	3.077034832
2.249	3.078573304
2.25	3.080112544
2.251	3.081652554
2.252	3.083193334
2.253	3.084734884
2.254	3.086277204
2.255	3.087820296
